Folder,Sub-folder,File,Current Squiz link,New squiz link
,,Cover-Letter-Template.docx,https://www.deakin.edu.au/__data/assets/word_doc/0004/2677405/Cover-Letter-Template.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Cover-Letter-Template.docx
,,Sample-Cover-Letters.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2677408/Sample-Cover-Letters.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Sample-Cover-Letters.pdf
,,Resume-Review-Checklist-0723.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2677410/Resume-Review-Checklist-0723.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Resume-Review-Checklist-0723.pdf
,,Resume-Template-1-Casual-Part-time-work-091220.docx,https://www.deakin.edu.au/__data/assets/word_doc/0006/2677938/Resume-Template-1-Casual-Part-time-work-091220.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Resume-Template-1-Casual-Part-time-work-091220.docx
,,Resume-Template-2-Casual-Part-time-work-250919.docx,https://www.deakin.edu.au/__data/assets/word_doc/0007/2677939/Resume-Template-2-Casual-Part-time-work-250919.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Resume-Template-2-Casual-Part-time-work-250919.docx
,,Resume-Template-3-Casual-Part-time-work-310122.docx,https://www.deakin.edu.au/__data/assets/word_doc/0008/2677940/Resume-Template-3-Casual-Part-time-work-310122.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Resume-Template-3-Casual-Part-time-work-310122.docx
,,Part-time-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2677941/Part-time-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Part-time-Resume_2020.pdf
,,Resume-Template-1-Graduate-role-091220.docx,https://www.deakin.edu.au/__data/assets/word_doc/0010/2677942/Resume-Template-1-Graduate-role-091220.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Resume-Template-1-Graduate-role-091220.docx
,,Resume-Template-2-Graduate-role-250919.docx,https://www.deakin.edu.au/__data/assets/word_doc/0011/2677943/Resume-Template-2-Graduate-role-250919.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Resume-Template-2-Graduate-role-250919.docx
,,Resume-Template-3-Graduate-role-091220.docx,https://www.deakin.edu.au/__data/assets/word_doc/0012/2677944/Resume-Template-3-Graduate-role-091220.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Resume-Template-3-Graduate-role-091220.docx
,,General-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2677945/General-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/General-Resume_2020.pdf
,,DeakinTALENT-Resume-Template-1-Experienced-Student.docx,https://www.deakin.edu.au/__data/assets/word_doc/0006/2677947/DeakinTALENT-Resume-Template-1-Experienced-Student.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/DeakinTALENT-Resume-Template-1-Experienced-Student.docx
,,DeakinTALENT-Resume-Template-2-Experienced-Student.docx,https://www.deakin.edu.au/__data/assets/word_doc/0007/2677948/DeakinTALENT-Resume-Template-2-Experienced-Student.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/DeakinTALENT-Resume-Template-2-Experienced-Student.docx
,,Academic-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2678038/Academic-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Academic-Resume_2020.pdf
,,Biomedical-Resume_2023-v15.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2678039/Biomedical-Resume_2023-v15.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Biomedical-Resume_2023-v15.pdf
,,Commerce-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2678041/Commerce-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Commerce-Resume_2020.pdf
,,Construction-Management-Resume_NEW-2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2678288/Construction-Management-Resume_NEW-2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Construction-Management-Resume_NEW-2020.pdf
,,Creative-Writing-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2678289/Creative-Writing-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Creative-Writing-Resume_2020.pdf
,,Engineering-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2678290/Engineering-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Engineering-Resume_2020.pdf
,,Environmental-Science-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2678291/Environmental-Science-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Environmental-Science-Resume_2020.pdf
,,Health-Science-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2678292/Health-Science-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Health-Science-Resume_2020.pdf
,,IT-Technical-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2678293/IT-Technical-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/IT-Technical-Resume_2020.pdf
,,Humanities-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2678294/Humanities-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Humanities-Resume_2020.pdf
,,International-Studies-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2678296/International-Studies-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/International-Studies-Resume_2020.pdf
,,Law-Resume_NEW-2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2678297/Law-Resume_NEW-2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Law-Resume_NEW-2020.pdf
,,Medical-Imaging-Resume_210120.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2678298/Medical-Imaging-Resume_210120.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Medical-Imaging-Resume_210120.pdf
,,Marketing_PR-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2678299/Marketing_PR-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Marketing_PR-Resume_2020.pdf
,,Nursing-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2678300/Nursing-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Nursing-Resume_2020.pdf
,,Optometry-Example-Resume-080620.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2678301/Optometry-Example-Resume-080620.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Optometry-Example-Resume-080620.pdf
,,Occupational-Therapy-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2678303/Occupational-Therapy-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Occupational-Therapy-Resume_2020.pdf
,,Psychology-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2678304/Psychology-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Psychology-Resume_2020.pdf
,,Social-Work-Resume_NEW-2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2678305/Social-Work-Resume_NEW-2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Social-Work-Resume_NEW-2020.pdf
,,Teaching-Resume_NEW-2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2678306/Teaching-Resume_NEW-2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Teaching-Resume_NEW-2020.pdf
,,Medical-Intern-CV-Example_v2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2679010/Medical-Intern-CV-Example_v2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Medical-Intern-CV-Example_v2.pdf
,,Medical-Intern-Applications-2022.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2679011/Medical-Intern-Applications-2022.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Medical-Intern-Applications-2022.pdf
,,INTERN-Standardised-CV-Template-2021.docx,https://www.deakin.edu.au/__data/assets/word_doc/0009/2679012/INTERN-Standardised-CV-Template-2021.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/INTERN-Standardised-CV-Template-2021.docx
,,Introducing-the-STAR-Technique-for-Nursing-GraduatesExpiry191019.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2679054/Introducing-the-STAR-Technique-for-Nursing-GraduatesExpiry191019.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Introducing-the-STAR-Technique-for-Nursing-GraduatesExpiry191019.pdf
,,Brainstorming-Achievements-and-Challenges-Nursing-Graduates.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2679055/Brainstorming-Achievements-and-Challenges-Nursing-Graduates.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Brainstorming-Achievements-and-Challenges-Nursing-Graduates.pdf
,,Nursing-Interviews-Checklist.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2679056/Nursing-Interviews-Checklist.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Nursing-Interviews-Checklist.pdf
,,Example-Graduate-Nursing-Interview-Questions-by-Type.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2679057/Example-Graduate-Nursing-Interview-Questions-by-Type.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Example-Graduate-Nursing-Interview-Questions-by-Type.pdf
,,Cover-Letter-Template220219.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2679058/Cover-Letter-Template220219.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Cover-Letter-Template220219.pdf
,,Cover-Letter-Guide-Nursing-180419.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2679059/Cover-Letter-Guide-Nursing-180419.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Cover-Letter-Guide-Nursing-180419.pdf
,,Nursing-application-checklist.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2679060/Nursing-application-checklist.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Nursing-application-checklist.pdf
,,Resume-Guide-Nursing-210219.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2679061/Resume-Guide-Nursing-210219.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Resume-Guide-Nursing-210219.pdf
,,Nursing-Resume_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2679062/Nursing-Resume_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/Nursing-Resume_2021.pdf
,,2021-Nursing-Options-for-Those-who-are-unsuccessful-with-PMCV-Allocation-and-Placement-Service.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2679063/2021-Nursing-Options-for-Those-who-are-unsuccessful-with-PMCV-Allocation-and-Placement-Service.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/nursing/2021-Nursing-Options-for-Those-who-are-unsuccessful-with-PMCV-Allocation-and-Placement-Service.pdf
,,Resume-Checklist-for-Job-Applications-Teaching.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2677336/Resume-Checklist-for-Job-Applications-Teaching.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Resume-Checklist-for-Job-Applications-Teaching.pdf
,,Edn-Education-Portfolios2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2679090/Edn-Education-Portfolios2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Education-Portfolios2.pdf
,,Edn-Interview-Tips2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2679091/Edn-Interview-Tips2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Interview-Tips2.pdf
,,Edn-UK-Teaching-Jargon2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2679092/Edn-UK-Teaching-Jargon2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-UK-Teaching-Jargon2.pdf
,,Edn-Agency-teaching-in-the-UK-An-Australian-teachers-Do-It-Yourself-guide2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2679093/Edn-Agency-teaching-in-the-UK-An-Australian-teachers-Do-It-Yourself-guide2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Agency-teaching-in-the-UK-An-Australian-teachers-Do-It-Yourself-guide2.pdf
,,Edn-Teaching-Overseas2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2679094/Edn-Teaching-Overseas2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Teaching-Overseas2.pdf
,,Edn-Key-Selection-Criteria-2019.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2679095/Edn-Key-Selection-Criteria-2019.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Key-Selection-Criteria-2019.pdf
,,Cover-Letter-Template-Teaching210519.docx,https://www.deakin.edu.au/__data/assets/word_doc/0012/2679096/Cover-Letter-Template-Teaching210519.docx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Cover-Letter-Template-Teaching210519.docx
,,Cover-Letter-Guide-Teaching210519.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2679097/Cover-Letter-Guide-Teaching210519.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Cover-Letter-Guide-Teaching210519.pdf
,,Resume-Guide-Teaching210519.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2679098/Resume-Guide-Teaching210519.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Resume-Guide-Teaching210519.pdf
,,TEACHING-RESUMES-ECT-2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2679099/TEACHING-RESUMES-ECT-2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/TEACHING-RESUMES-ECT-2020.pdf
,,TEACHING-RESUME-secondary.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2679100/TEACHING-RESUME-secondary.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/TEACHING-RESUME-secondary.pdf
,,Primary_Teaching-Resume_NEW-2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2679101/Primary_Teaching-Resume_NEW-2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Primary_Teaching-Resume_NEW-2020.pdf
,,ECT-job-search2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2679102/ECT-job-search2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/ECT-job-search2.pdf
,,Edn-Alternatives-to-Traditional-Teaching-Roles2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2679103/Edn-Alternatives-to-Traditional-Teaching-Roles2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Alternatives-to-Traditional-Teaching-Roles2.pdf
,,Edn-Casual-Relief-Teaching2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2679104/Edn-Casual-Relief-Teaching2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Casual-Relief-Teaching2.pdf
,,Edn-Applying-for-Independent-Schools2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2679105/Edn-Applying-for-Independent-Schools2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Applying-for-Independent-Schools2.pdf
,,Edn-Applying-for-Catholic-Schools2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2679106/Edn-Applying-for-Catholic-Schools2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Applying-for-Catholic-Schools2.pdf
,,Edn-Applying-for-Government-Schools2.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2679107/Edn-Applying-for-Government-Schools2.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/teaching/Edn-Applying-for-Government-Schools2.pdf
,,Brainstorming-Achievements-and-Challenges.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2679490/Brainstorming-Achievements-and-Challenges.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/law/Brainstorming-Achievements-and-Challenges.pdf
,,Common-interview-questions.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2679491/Common-interview-questions.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/law/Common-interview-questions.pdf
,,Before-the-interview-checklist.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0012/2679492/Before-the-interview-checklist.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/law/Before-the-interview-checklist.pdf
,,EXCEL-IN-YOUR-CLERKSHIP-INTERVIEW.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2679493/EXCEL-IN-YOUR-CLERKSHIP-INTERVIEW.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/law/EXCEL-IN-YOUR-CLERKSHIP-INTERVIEW.pdf
,,Resume-Checklist-for-Job-Applications.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2679494/Resume-Checklist-for-Job-Applications.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/law/Resume-Checklist-for-Job-Applications.pdf
,,Law-Resume_NEW-2019.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2679495/Law-Resume_NEW-2019.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/law/Law-Resume_NEW-2019.pdf
,,SUBMIT-HIGH-QUALITY-CLERKSHIP-APPLICATIONS.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2679496/SUBMIT-HIGH-QUALITY-CLERKSHIP-APPLICATIONS.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/law/SUBMIT-HIGH-QUALITY-CLERKSHIP-APPLICATIONS.pdf
,,Making-the-most-of-your-legal-clerkship.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2686236/Making-the-most-of-your-legal-clerkship.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/law/Making-the-most-of-your-legal-clerkship.pdf
,,Cover-Letter-Checklist.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2686238/Cover-Letter-Checklist.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Cover-Letter-Checklist.pdf
,,DeakinTALENT-Resume-Guidev4.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0010/2686249/DeakinTALENT-Resume-Guidev4.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/DeakinTALENT-Resume-Guidev4.pdf
,,Cover-Letter-Guidev3.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2696090/Cover-Letter-Guidev3.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Cover-Letter-Guidev3.pdf
,,VI-CHECKLIST-Baseline-Endorsed-v4.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0011/2906219/VI-CHECKLIST-Baseline-Endorsed-v4.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/VI-CHECKLIST-Baseline-Endorsed-v4.pdf
,,Medical-Intern-CV-Example.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2911057/Medical-Intern-CV-Example.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/Medical-Intern-CV-Example.pdf
,,medical-intern-application-research.png,https://www.deakin.edu.au/__data/assets/image/0003/2911062/medical-intern-application-research.png,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/resume-review-services/medical-intern-application-research.png
,,,,
,VCPEP,,,
,,VCPEP-Induction-T3-2023.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2699013/VCPEP-Induction-T3-2023.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP-Induction-T3-2023.pdf
,,VCPEP-LinkedIn-Guide-2024.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0008/2723219/VCPEP-LinkedIn-Guide-2024.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP-LinkedIn-Guide-2024.pdf
,,VCPEP-Handbook-2024-Established-Scholars-1.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0018/2723220/VCPEP-Handbook-2024-Established-Scholars-1.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP-Handbook-2024-Established-Scholars-1.pdf
,,VCPEP-Handbook-2024-New-Scholars.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2723224/VCPEP-Handbook-2024-New-Scholars.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP-Handbook-2024-New-Scholars.pdf
,,VCPEP-Networking-2024.pptx,https://www.deakin.edu.au/__data/assets/powerpoint_doc/0010/2798632/VCPEP-Networking-2024.pptx,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP-Networking-2024.pptx
,,VCPEP_Yearbook_DeakinTALENT_2024.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0003/2855334/VCPEP_Yearbook_DeakinTALENT_2024.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP_Yearbook_DeakinTALENT_2024.pdf
,,VCPEP_Celebration_Book_2023.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0004/2856271/VCPEP_Celebration_Book_2023.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP_Celebration_Book_2023.pdf
,,VCPEP_Celebration_Book_2022.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2856272/VCPEP_Celebration_Book_2022.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP_Celebration_Book_2022.pdf
,,VCPEP_Celebration_Book_2021.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0006/2856273/VCPEP_Celebration_Book_2021.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP_Celebration_Book_2021.pdf
,,VCPEP_Celebration_Book_2020.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0007/2856274/VCPEP_Celebration_Book_2020.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP_Celebration_Book_2020.pdf
,,VCPEP-Networking-2022.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0009/2857068/VCPEP-Networking-2022.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP-Networking-2022.pdf
,,VCPEP-Induction-Burwood-T3-2024.pdf,https://www.deakin.edu.au/__data/assets/pdf_file/0005/2861384/VCPEP-Induction-Burwood-T3-2024.pdf,https://www.deakin.edu.au/students/careers-and-graduation/careers-and-employability/deakinTALENT/website/resources/vcpep/VCPEP-Induction-Burwood-T3-2024.pdf
